"fbillno","fnumber","fname","fname","fname","FEntryID","FOperSN","FOperID","FBrNO","FWorkCenterID","FNote","FTimeUnit","FLeadTime","FTimeRun","FTimeSetup","FInterID","FitemID","FWorkQty","FMoveTime","FqualityChkID","Ffare","FQualityShcemeID","FMoveQty","FAutoTD","FAutoOF","FIsOut","FFee","FSupplyID","FFManagerID","FTeamID","FWorkerID","FDeviceID","FResourceCount","FConversion","FPieceRate","FCheckCycle","FProcParam","FNewEntryID","FIndex","FMachStdTimeRun","FMachStdTimeSetup","FPersonStdTimeRun","FPersonStdTimeSetup","FEntrySelfZ0236","FEntrySelfZ0237","FInterID","FBrNo","FParentID","FItemID","FBillNo","FRoutingName","FDefault","FStatus","FTrantype","FCancellation","FDeleted","FClassTypeID","UUID","FHeadSelfZ0212","FHeadSelfZ0213","FHeadSelfZ0214","FItemID","FModel","FName","FHelpCode","FDeleted","FShortNumber","FNumber","FModifyTime","FParentID","FBrNo","FTopID","FRP","FOmortize","FOmortizeScale","FForSale","FStaCost","FOrderPrice","FOrderMethod","FPriceFixingType","FSalePriceFixingType","FPerWastage","FARAcctID","FPlanPriceMethod","FPlanClass","FjsPrice","FcbPrice","FErpClsID","FUnitID","FUnitGroupID","FDefaultLoc","FSPID","FSource","FQtyDecimal","FLowLimit","FHighLimit","FSecInv","FUseState","FIsEquipment","FEquipmentNum","FIsSparePart","FFullName","FSecUnitID","FSecCoefficient","FSecUnitDecimal","FAlias","FOrderUnitID","FSaleUnitID","FStoreUnitID","FProductUnitID","FApproveNo","FAuxClassID","FTypeID","FPreDeadLine","FSerialClassID","FOrderRector","FPOHghPrcMnyType","FPOHighPrice","FWWHghPrc","FWWHghPrcMnyType","FSOLowPrc","FSOLowPrcMnyType","FIsSale","FProfitRate","FSalePrice","FBatchManager","FISKFPeriod","FKFPeriod","FTrack","FPlanPrice","FPriceDecimal","FAcctID","FSaleAcctID","FCostAcctID","FAPAcctID","FGoodSpec","FCostProject","FIsSnManage","FStockTime","FBookPlan","FBeforeExpire","FTaxRate","FAdminAcctID","FNote","FIsSpecialTax","FSOHighLimit","FSOLowLimit","FOIHighLimit","FOILowLimit","FDaysPer","FLastCheckDate","FCheckCycle","FCheckCycUnit","FStockPrice","FABCCls","FBatchQty","FClass","FCostDiffRate","FDepartment","FSaleTaxAcctID","FCBBmStandardID","FCBRestore","FPickHighLimit","FPickLowLimit","FPlanTrategy","FOrderTrategy","FLeadTime","FFixLeadTime","FTotalTQQ","FQtyMin","FQtyMax","FCUUnitID","FOrderInterVal","FBatchAppendQty","FOrderPoint","FBatFixEconomy","FBatChangeEconomy","FRequirePoint","FPlanPoint","FDefaultRoutingID","FDefaultWorkTypeID","FProductPrincipal","FDailyConsume","FMRPCon","FPlanner","FPutInteger","FInHighLimit","FInLowLimit","FLowestBomCode","FMRPOrder","FIsCharSourceItem","FCharSourceItemID","FPlanMode","FCtrlType","FCtrlStraregy","FContainerName","FKanBanCapability","FIsBackFlush","FBackFlushStockID","FBackFlushSPID","F_102","F_103","F_105","F_106","F_107","F_108","F_109","F_111","F_112","F_113","F_114","F_115","F_117","F_118","F_122","F_123","F_124","F_125","F_126","F_127","F_128","F_129","F_131","F_132","F_134","F_135","F_136","F_138","F_139","F_140","F_141","F_142","F_143","F_144","F_145","F_146","F_148","F_149","F_150","F_151","F_152","F_153","F_154","F_158","F_159","F_160","F_161","F_162","F_163","F_164","F_165","F_166","F_167","F_168","F_169","FChartNumber","FIsKeyItem","FMaund","FGrossWeight","FNetWeight","FCubicMeasure","FLength","FWidth","FHeight","FSize","FVersion","FStandardCost","FStandardManHour","FStdPayRate","FChgFeeRate","FStdFixFeeRate","FOutMachFee","FPieceRate","FStdBatchQty","FPOVAcctID","FPIVAcctID","FMCVAcctID","FPCVAcctID","FSLAcctID","FCAVAcctID","FCBAppendRate","FCBAppendProject","FCostBomID","FCBRouting","FOutMachFeeProject","FInspectionLevel","FInspectionProject","FIsListControl","FProChkMde","FWWChkMde","FSOChkMde","FWthDrwChkMde","FStkChkMde","FOtherChkMde","FStkChkPrd","FStkChkAlrm","FIdentifier","FNameEn","FModelEn","FHSNumber","FFirstUnit","FSecondUnit","FFirstUnitRate","FSecondUnitRate","FIsManage","FPackType","FLenDecimal","FCubageDecimal","FWeightDecimal","FImpostTaxRate","FConsumeTaxRate","FManageType","FExportRate","FBrNo","FInterID","FID","FParentID","FName","FTypeID","FDetail","FDeleted","FModifyTime","FSystemType","FSpec","UUID","FBrNo","FInterID","FID","FParentID","FName","FTypeID","FDetail","FDeleted","FModifyTime","FSystemType","FSpec","UUID"
"RT001090","13.01.06.0496-HG","汽车冷凝器 20/16/8(停产消耗完成 替代型号：10741-001)","封氮检测","（禁用）封氮业务组","10","100","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","2090","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40166","0","1020","1","1.0000000000","0.2800000000","0E-10",,"341116","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000","2090","0","1182","217969","RT001090","PFA-496-H 0","1058","0","51","false","false","1001820","2615D94E-33BE-4D4E-9A4D-5626D7684BB6","16598","2016-07-15 14:30:45.967","40421","217969","10496-001","汽车冷凝器 20/16/8(停产消耗完成 替代型号：10741-001)","NULL","0","0496-HG","13.01.06.0496-HG","0x0000000004942078","217274","0","0","NULL","NULL","NULL","false","NULL","136.7521","NULL","NULL","NULL","0.0","NULL","NULL","NULL","NULL","NULL","2","60422","120","222147","5","135","4","0E-10","0E-10","0E-10","341","false","NULL","false","裸包半成品_汽车冷凝器类别_售后平行流A系列冷凝器裸包产品_汽车冷凝器 20/16/8(停产消耗完成 替代型号：10741-001)","0","0E-10","0","NULL","60422","60422","60422","60422","NULL","0","40340","NULL","0","0","1","0E-10","0E-10","1","0E-10","1","false","0E-10","0E-10","true","false","0E-10","76","136.7521000000","8","1016","1192","1079","0","0","0","false","true","false","0","17","0","NULL","false","0E-10","0E-10","0E-10","0E-10","NULL","NULL","NULL","0","0E-10","NULL","NULL","false","NULL","0","NULL","0","1","0E-10","0E-10","321","331","0.0","4.0","0","1.0000000000","10000.0000000000","0","0","1.0000000000","0E-10","0E-10","1000.0000000000","1","1","1532","57","0","0E-10","true","0","false","0E-10","0E-10","NULL","false","0","NULL","14036","14039","0","NULL","1","0","0","0","-","NULL","0","0","0.0","0.0","0","0","N","Y","N","1","0","NULL","668","993","550","350","40","0","0","0","80102SVAA01","3569","40273","40337","0.0","0.0","0","0.0","0.0","40562","240825","1900-01-01 00:00:00.0","2100-01-01 00:00:00.0","HONDA CIVIC CPE 06-11","0","0","NULL","0","NULL","NULL","NULL","-","NULL","0.0","NULL","NULL","0","NULL","0.0","NULL","NULL","NULL","NULL","10496-001","false","125","999.0000000000","999.0000000000","227305","999.0000000000","999.0000000000","999.0000000000","997002999.0000000000","NULL","0E-10","1.0000000000","6.5410000000","8.1108400000","0E-10","0E-10","0E-10","1.0000000000","0","0","0","0","0","0","0E-10","0","0","0","0","352","0","NULL","352","352","352","352","352","352","9999","0","0","NULL","NULL","0","NULL","NULL","0E-10","0E-10","false","NULL","2","4","2","0E-10","0E-10","0","0E-10","0","40145","7FDJC","61","封氮检测","61","0","0","0x0000000001b2b285","1","NULL","C567E0EC-88B2-4D3D-A4C5-4CD15950FBAA","0","40166","7FDYWZ","62","（禁用）封氮业务组","62","0","0","0x0000000004ca9774","1","NULL","AA0ADFED-6585-4DD6-94C9-CD6B9AFD21C2"
"RT002450","13.01.09.0288-YG","汽车冷凝器 28/22/5.4(信息有误 暂停销售)","封氮检测","（禁用）封氮业务组","9","90","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","3327","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40166","0","1020","1","1.0000000000","0.2800000000","0E-10",,"344939","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000","3327","0","1185","220266","RT002450","NBD-PFD-4000288-Y 0","1058","0","51","false","false","1001820","6E15896D-F9AB-44A5-BB90-EF64303615A2","16535","2016-07-29 10:30:44.58","40421","220266","14288-001","汽车冷凝器 28/22/5.4(信息有误 暂停销售)","NULL","0","0288-YG","13.01.09.0288-YG","0x0000000004945141","217280","0","0","NULL","NULL","NULL","false","NULL","0.0","NULL","NULL","NULL","0.0","NULL","NULL","NULL","NULL","NULL","2","60422","120","222147","5","135","4","0E-10","80.0000000000","80.0000000000","341","false","NULL","false","裸包半成品_汽车冷凝器类别_售后平行流D系列冷凝器裸包产品_汽车冷凝器 28/22/5.4(信息有误 暂停销售)","0","0E-10","0","NULL","60422","60422","60422","60422","NULL","0","40340","NULL","0","0","1","0E-10","0E-10","1","0E-10","1","false","0E-10","0E-10","true","false","0E-10","76","0E-10","8","1016","1192","1079","0","0","0","false","true","false","0","17","0","NULL","false","0E-10","0E-10","0E-10","0E-10","NULL","NULL","NULL","0","0E-10","NULL","NULL","false","NULL","0","NULL","0","1","0E-10","0E-10","321","331","0.0","4.0","0","1.0000000000","10000.0000000000","0","0","1.0000000000","0E-10","0E-10","10000.0000000000","1","1","1443","57","0","0E-10","true","0","false","0E-10","0E-10","NULL","false","0","NULL","14036","14039","0","NULL","1","0","0","0","-","NULL","0","0","0.0","0.0","0","0","N","Y","N","1","0","NULL","680","1013","0","0","0","0","0","0","92110-3NK0B","-","40271","40337","0.0","0.0","0","0.0","0.0","40562","240825","1900-01-01 00:00:00.0","2100-01-01 00:00:00.0","NISSAN LEAF 13-","0","0","NULL","0","NULL","NULL","NULL","-","NULL","0.0","NULL","NULL","0","NULL","0.0","NULL","NULL","NULL","NULL","14288-001","false","125","999.0000000000","999.0000000000","227305","0.7460000000","0.1180000000","0.4270000000","0.0375879560","NULL","0E-10","1.0000000000","6.9300000000","8.5932000000","0E-10","0E-10","0E-10","1.0000000000","0","0","0","0","0","0","0E-10","0","0","0","0","352","0","NULL","352","352","352","352","352","352","9999","0","0","NULL","NULL","0","NULL","NULL","0E-10","0E-10","false","NULL","2","4","2","0E-10","0E-10","0","0E-10","0","40145","7FDJC","61","封氮检测","61","0","0","0x0000000001b2b285","1","NULL","C567E0EC-88B2-4D3D-A4C5-4CD15950FBAA","0","40166","7FDYWZ","62","（禁用）封氮业务组","62","0","0","0x0000000004ca9774","1","NULL","AA0ADFED-6585-4DD6-94C9-CD6B9AFD21C2"
"RT002332","13.01.06.0676-HG","本田 CRV 2.4 07-11(停产 替代型号为：FBD-PFA-1000676-HG 0)","封氮检测","（禁用）封氮业务组","9","90","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","3338","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40166","0","1020","1","1.0000000000","0.2800000000","0E-10",,"349651","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000","3338","0","1182","218255","RT002332","NBD-PFA-1000676-H","1058","0","51","false","false","1001820","A6DE030A-6093-4222-9F21-B0F0EC9552DE","16535","2016-07-29 15:14:45.743","40421","218255","NBD-PFA-1000676-HG 0","本田 CRV 2.4 07-11(停产 替代型号为：FBD-PFA-1000676-HG 0)","NULL","0","0676-HG","13.01.06.0676-HG","0x0000000003e28323","217274","0","0","NULL","NULL","NULL","false","NULL","0.0","NULL","NULL","NULL","0.0","NULL","NULL","NULL","NULL","NULL","2","60422","120","222147","5","135","4","0E-10","0E-10","0E-10","341","false","NULL","false","裸包半成品_汽车冷凝器类别_售后平行流A系列冷凝器裸包产品_本田 CRV 2.4 07-11(停产 替代型号为：FBD-PFA-1000676-HG 0)","0","0E-10","0","NULL","60422","60422","60422","60422","NULL","0","40340","NULL","0","0","1","0E-10","0E-10","1","0E-10","1","false","0E-10","0E-10","true","false","0E-10","76","0E-10","8","1016","1192","1079","0","0","0","false","true","false","0","17","0","NULL","false","0E-10","0E-10","0E-10","0E-10","NULL","NULL","NULL","0","0E-10","NULL","NULL","false","NULL","0","NULL","0","1","0E-10","0E-10","321","331","0.0","4.0","0","1.0000000000","10000.0000000000","0","0","1.0000000000","0E-10","0E-10","1000.0000000000","1","1","1146","57","0","0E-10","true","0","false","0E-10","0E-10","NULL","false","0","NULL","14036","14039","0","NULL","1","0","0","0","-","NULL","0","0","0.0","0.0","0","0","N","Y","N","1","0","NULL","672","1012","0","0","0","0","0","0","80110SWWG01/80110SWWG02","3599","40273","40337","0.0","0.0","0","0.0","0.0","40562","240825","1900-01-01 00:00:00.0","2100-01-01 00:00:00.0","HONDA CRV 2.4 07-11","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-","NULL","0.0","NULL","NULL","0","NULL","0.0","NULL","NULL","NULL","NULL","NBD-PFA-1000676-HG 0","false","125","999.0000000000","999.0000000000","227305","999.0000000000","999.0000000000","999.0000000000","0E-10","NULL","0E-10","1.0000000000","7.1730000000","8.8945200000","0E-10","0E-10","0E-10","1.0000000000","0","0","0","0","0","0","0E-10","0","0","0","NULL","352","0","NULL","352","352","352","352","352","352","9999","0","0","NULL","NULL","0","NULL","NULL","0E-10","0E-10","false","NULL","2","4","2","0E-10","0E-10","0","0E-10","0","40145","7FDJC","61","封氮检测","61","0","0","0x0000000001b2b285","1","NULL","C567E0EC-88B2-4D3D-A4C5-4CD15950FBAA","0","40166","7FDYWZ","62","（禁用）封氮业务组","62","0","0","0x0000000004ca9774","1","NULL","AA0ADFED-6585-4DD6-94C9-CD6B9AFD21C2"
"RT002349","13.01.06.0284-HG","汽车冷凝器 20/16/8","封氮检测","（禁用）封氮业务组","12","120","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","3354","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40166","0","1020","1","1.0000000000","0.2800000000","0E-10",,"67626","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000","3354","0","1182","217558","RT002349","PFA-284-H","1058","0","51","false","false","1001820","CDC60D09-407D-40AF-8AB7-D88E5909A4A9","16570","2014-12-28 09:49:08.84","40421","217558","10284-001","汽车冷凝器 20/16/8","NULL","0","0284-HG","13.01.06.0284-HG","0x000000000494197f","217274","0","0","NULL","NULL","NULL","false","NULL","0.0","NULL","NULL","NULL","0.0","NULL","NULL","NULL","NULL","NULL","2","60422","120","222147","5","135","4","0E-10","80.0000000000","80.0000000000","341","false","NULL","false","裸包半成品_汽车冷凝器类别_售后平行流A系列冷凝器裸包产品_汽车冷凝器 20/16/8","0","0E-10","0","NULL","60422","60422","60422","60422","NULL","0","40340","NULL","0","0","1","0E-10","0E-10","1","0E-10","1","false","0E-10","0E-10","true","false","0E-10","76","0E-10","8","1016","1192","1079","0","0","0","false","true","false","0","17","0","NULL","false","0E-10","0E-10","0E-10","0E-10","NULL","NULL","NULL","0","0E-10","NULL","NULL","false","NULL","0","NULL","0","1","0E-10","0E-10","321","331","0.0","4.0","0","1.0000000000","10000.0000000000","0","0","1.0000000000","0E-10","0E-10","1000.0000000000","1","1","1164","57","0","0E-10","true","0","false","0E-10","0E-10","NULL","false","0","NULL","14036","14039","0","NULL","1","0","0","0","-","NULL","0","0","0.0","0.0","0","0","N","Y","N","1","0","NULL","811","1096","400","300","50","0","0","0","6Q0820411/6Q0820411B/6Q0820411E/6Q0820411H/6Q0820411J/6Q0820411K/6Q0820411G/5Z0820411D","-","40273","40337","0.0","0.0","0","0.0","0.0","40562","240825","1900-01-01 00:00:00.0","2100-01-01 00:00:00.0","VOLKSWAGEN FOX 05-/POLO SEDAN 03-/POLO IV 01-//SEAT CORDOBA 02-//SKODA IBIZA IV 01-/FABIA I 99-/FABIA II 07-/PRAKTIK 06-/ROOMSTER  06-","0","0","NULL","0","NULL","NULL","NULL","94628","NULL","0.0","大众 FOX 05-/波罗 SEDAN 03-/波罗 IV 01-//西亚特 科尔多瓦 02-/伊比萨 IV 01-//斯柯达 晶锐 I 99-/晶锐 II 07-/PRAKTIK 06-/ROOMSTER  06-","NULL","0","NULL","0.0","NULL","NULL","NULL","NULL","10284-001","false","125","999.0000000000","999.0000000000","227305","0.7050000000","0.1070000000","0.4190000000","0.0316072650","NULL","0E-10","1.0000000000","7.6020000000","9.4264800000","0E-10","0E-10","0E-10","1.0000000000","0","0","0","0","0","0","0E-10","0","0","0","0","352","0","NULL","352","352","352","352","352","352","9999","0","0","NULL","NULL","0","NULL","NULL","0E-10","0E-10","false","NULL","2","4","2","0E-10","0E-10","0","0E-10","0","40145","7FDJC","61","封氮检测","61","0","0","0x0000000001b2b285","1","NULL","C567E0EC-88B2-4D3D-A4C5-4CD15950FBAA","0","40166","7FDYWZ","62","（禁用）封氮业务组","62","0","0","0x0000000004ca9774","1","NULL","AA0ADFED-6585-4DD6-94C9-CD6B9AFD21C2"
"RT002353","13.01.07.0543-YG","汽车冷凝器 22/18/8","封氮检测","（禁用）封氮业务组","8","90","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","3358","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40166","0","1020","1","1.0000000000","0.2800000000","0E-10",,"95990","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000","3358","0","1183","219022","RT002353","BD-PFB-2000543-Y","1058","0","51","false","false","1001820","8DA27247-1D56-4FB8-AED4-24A13A15699D","16570","2015-02-12 12:52:37.407","40421","219022","12543-001","汽车冷凝器 22/18/8","NULL","0","0543-YG","13.01.07.0543-YG","0x0000000004944594","217276","0","0","NULL","NULL","NULL","false","NULL","0.0","NULL","NULL","NULL","0.0","NULL","NULL","NULL","NULL","NULL","2","60422","120","222147","5","135","4","0E-10","50.0000000000","50.0000000000","341","false","NULL","false","裸包半成品_汽车冷凝器类别_售后平行流B系列冷凝器裸包产品_汽车冷凝器 22/18/8","0","0E-10","0","NULL","60422","60422","60422","60422","NULL","0","40340","NULL","0","0","1","0E-10","0E-10","1","0E-10","1","false","0E-10","0E-10","true","false","0E-10","76","0E-10","8","1016","1192","1079","0","0","0","false","true","false","0","17","0","NULL","false","0E-10","0E-10","0E-10","0E-10","NULL","NULL","NULL","0","0E-10","NULL","NULL","false","NULL","0","NULL","0","1","0E-10","0E-10","321","331","0.0","4.0","0","1.0000000000","10000.0000000000","0","0","1.0000000000","0E-10","0E-10","1000.0000000000","1","1","1080","57","0","0E-10","true","0","false","0E-10","0E-10","NULL","false","0","NULL","14036","14039","0","NULL","1","0","0","0","-","NULL","0","0","0.0","0.0","0","0","N","Y","N","1","0","NULL","763","1001","450","400","50","0","0","0","976063E600/976063E601/976064D900/976063E930","3695/3348
","40273","40337","0.0","0.0","0","0.0","0.0","40562","240825","1900-01-01 00:00:00.0","2100-01-01 00:00:00.0","KIA  BORREGO  09-10 / SORENTO  02-09
","0","0","NULL","0","NULL","NULL","NULL","940203","NULL","0.0","NULL","NULL","0","NULL","0.0","NULL","NULL","NULL","NULL","12543-001","false","125","999.0000000000","999.0000000000","227305","0.7010000000","0.0770000000","0.4600000000","0.0248294200","NULL","0E-10","1.0000000000","6.5630000000","8.1381200000","0E-10","0E-10","0E-10","1.0000000000","0","0","0","0","0","0","0E-10","0","0","0","0","352","0","NULL","352","352","352","352","352","352","9999","0","0","NULL","NULL","0","NULL","NULL","0E-10","0E-10","false","NULL","2","4","2","0E-10","0E-10","0","0E-10","0","40145","7FDJC","61","封氮检测","61","0","0","0x0000000001b2b285","1","NULL","C567E0EC-88B2-4D3D-A4C5-4CD15950FBAA","0","40166","7FDYWZ","62","（禁用）封氮业务组","62","0","0","0x0000000004ca9774","1","NULL","AA0ADFED-6585-4DD6-94C9-CD6B9AFD21C2"
"RT002354","13.01.06.0736-HG","丰田 亚洲龙 05-12/佳美 07-12(停产 替代型号为：FBD-PFA-1000736-HG 0)","封氮检测","（禁用）封氮业务组","10","100","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","3359","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40166","0","1020","1","1.0000000000","0.2800000000","0E-10",,"349884","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000","3359","0","1182","218351","RT002354","NBD-PFA-1000736-H","1058","0","51","false","false","1001820","9B1BA2BE-E26E-4BFA-B9AF-B2BC65CD93FB","16535","2016-07-29 15:30:39.293","40421","218351","NBD-PFA-1000736-HG 0","丰田 亚洲龙 05-12/佳美 07-12(停产 替代型号为：FBD-PFA-1000736-HG 0)","NULL","0","0736-HG","13.01.06.0736-HG","0x0000000003e284e5","217274","0","0","NULL","NULL","NULL","false","NULL","0.0","NULL","NULL","NULL","0.0","NULL","NULL","NULL","NULL","NULL","2","60422","120","222147","5","135","4","0E-10","0E-10","0E-10","341","false","NULL","false","裸包半成品_汽车冷凝器类别_售后平行流A系列冷凝器裸包产品_丰田 亚洲龙 05-12/佳美 07-12(停产 替代型号为：FBD-PFA-1000736-HG 0)","0","0E-10","0","NULL","60422","60422","60422","60422","NULL","0","40340","NULL","0","0","1","0E-10","0E-10","1","0E-10","1","false","0E-10","0E-10","true","false","0E-10","76","0E-10","8","1016","1192","1079","0","0","0","false","true","false","0","17","0","NULL","false","0E-10","0E-10","0E-10","0E-10","NULL","NULL","NULL","0","0E-10","NULL","NULL","false","NULL","0","NULL","0","1","0E-10","0E-10","321","331","0.0","4.0","0","1.0000000000","10000.0000000000","0","0","1.0000000000","0E-10","0E-10","1000.0000000000","1","1","1146","57","0","0E-10","true","0","false","0E-10","0E-10","NULL","false","0","NULL","14036","14039","0","NULL","1","0","0","0","-","NULL","0","0","0.0","0.0","0","0","N","Y","N","1","0","NULL","698","990","0","0","0","0","0","0","8846006210/88460-07070","3396, 3694","40273","40337","0.0","0.0","0","0.0","0.0","40562","240825","1900-01-01 00:00:00.0","2100-01-01 00:00:00.0","TOYOTA AVALON 05-12/CAMRY 07-11","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-","NULL","0.0","NULL","NULL","0","NULL","0.0","NULL","NULL","NULL","NULL","NBD-PFA-1000736-HG 0","false","125","999.0000000000","999.0000000000","227305","999.0000000000","999.0000000000","999.0000000000","0E-10","NULL","0E-10","1.0000000000","6.7290000000","8.3439600000","0E-10","0E-10","0E-10","1.0000000000","0","0","0","0","0","0","0E-10","0","0","0","NULL","352","0","NULL","352","352","352","352","352","352","9999","0","0","NULL","NULL","0","NULL","NULL","0E-10","0E-10","false","NULL","2","4","2","0E-10","0E-10","0","0E-10","0","40145","7FDJC","61","封氮检测","61","0","0","0x0000000001b2b285","1","NULL","C567E0EC-88B2-4D3D-A4C5-4CD15950FBAA","0","40166","7FDYWZ","62","（禁用）封氮业务组","62","0","0","0x0000000004ca9774","1","NULL","AA0ADFED-6585-4DD6-94C9-CD6B9AFD21C2"
"RT002358","13.01.06.0933-YG","起亚 圣多娜 06-10(停产 替代型号为：FBD-PFA-1000933-YG 0)","封氮检测","（禁用）封氮业务组","11","110","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","3363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40166","0","1020","1","1.0000000000","0.2800000000","0E-10",,"346088","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000","3363","0","1182","218599","RT002358","NBD-PFA-1000933-Y","1058","0","51","false","false","1001820","ADC641E3-54B7-41F7-B0D0-299CF4724347","16598","2016-07-29 11:44:02.367","40421","218599","NBD-PFA-1000933-YG 0","起亚 圣多娜 06-10(停产 替代型号为：FBD-PFA-1000933-YG 0)","NULL","0","0933-YG","13.01.06.0933-YG","0x0000000003f71833","217274","0","0","NULL","NULL","NULL","false","NULL","0.0","NULL","NULL","NULL","0.0","NULL","NULL","NULL","NULL","NULL","2","60422","120","222147","5","135","4","0E-10","0E-10","0E-10","341","false","NULL","false","裸包半成品_汽车冷凝器类别_售后平行流A系列冷凝器裸包产品_起亚 圣多娜 06-10(停产 替代型号为：FBD-PFA-1000933-YG 0)","0","0E-10","0","NULL","60422","60422","60422","60422","NULL","0","40340","NULL","0","0","1","0E-10","0E-10","1","0E-10","1","false","0E-10","0E-10","true","false","0E-10","76","0E-10","8","1016","1192","1079","0","0","0","false","true","false","0","17","0","NULL","false","0E-10","0E-10","0E-10","0E-10","NULL","NULL","NULL","0","0E-10","NULL","NULL","false","NULL","0","NULL","0","1","0E-10","0E-10","321","331","0.0","4.0","0","1.0000000000","10000.0000000000","0","0","1.0000000000","0E-10","0E-10","1000.0000000000","1","1","1146","57","0","0E-10","true","0","false","0E-10","0E-10","NULL","false","0","NULL","14036","14039","0","NULL","1","0","0","0","-","NULL","0","0","0.0","0.0","0","0","N","Y","N","1","0","NULL","824","1165","600","400","40","0","0","0","976064D900","3578","40342","40337","0.0","0.0","0","0.0","0.0","40562","240825","1900-01-01 00:00:00.0","2100-01-01 00:00:00.0","HYUNDAI  ENTOURAGE  07-08 / KIA  SEDONA  06-12","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-","NULL","0.0","NULL","NULL","0","NULL","0.0","NULL","NULL","NULL","NULL","NBD-PFA-1000933-YG 0","false","125","999.0000000000","999.0000000000","227305","999.0000000000","999.0000000000","999.0000000000","0E-10","NULL","0E-10","1.0000000000","9.8550000000","12.2202000000","0E-10","0E-10","0E-10","1.0000000000","0","0","0","0","0","0","0E-10","0","0","0","NULL","352","0","NULL","352","352","352","352","352","352","9999","0","0","NULL","NULL","0","NULL","NULL","0E-10","0E-10","false","NULL","2","4","2","0E-10","0E-10","0","0E-10","0","40145","7FDJC","61","封氮检测","61","0","0","0x0000000001b2b285","1","NULL","C567E0EC-88B2-4D3D-A4C5-4CD15950FBAA","0","40166","7FDYWZ","62","（禁用）封氮业务组","62","0","0","0x0000000004ca9774","1","NULL","AA0ADFED-6585-4DD6-94C9-CD6B9AFD21C2"
